date;region;vac_statut;nb_PCR;nb_PCR_sympt;nb_PCR+;nb_PCR+_sympt;HC;HC_PCR+;SC;SC_PCR+;effectif;PCR+_pourcent_omicron;PCR+_sympt_pourcent_omicron;HC_pourcent_omicron;SC_pourcent_omicron
2021-06-06;GUY;Non-vaccinés;52.4;4.0;8.89;2.0;6.0;2.0;3.0;3.0;251827.67;NA;NA;NA;NA
2021-06-06;HDF;Complet de moins de 3 mois - sans rappel;589.99;29.62;7.73;1.49;1.7;1.5;0.0;0.0;878535.35;54.13;100;NA;NA
2021-06-06;IDF;Complet de moins de 3 mois - sans rappel;1496.9;39.19;22.71;3.5;5.67;1.35;2.0;1.0;1496029.97;28.04;16.67;100;NA
2021-06-05;HDF;Primo dose récente;843.54;41.93;22.75;7.08;0.0;0.0;0.0;0.0;458797.25;83.63;100;NA;NA
2021-06-05;IDF;Primo dose récente;2408.22;75.25;48.13;10.37;1.05;1.05;1.0;1.0;1032459.25;23;33.72;NA;0
2021-06-05;LRE;Non-vaccinés;1465.41;170.73;86.23;32.9;6.0;3.5;2.72;1.67;667390.58;0;0;NA;NA
2021-06-05;MAY;Primo dose récente;6.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10183.95;NA;NA;NA;NA
2021-06-05;MAY;Complet de moins de 3 mois - sans rappel;16.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15425.71;NA;NA;NA;NA
2021-06-05;NAQ;Complet de moins de 3 mois - sans rappel;2066.39;80.85;19.55;5.28;0.6;0.0;0.0;0.0;947566.44;0;0;NA;NA
2021-06-05;PAC;Primo dose efficace;2135.2;37.63;10.79;2.12;2.0;2.0;3.29;1.21;838263.37;32.05;0;100;NA
2021-06-06;BRE;Complet entre 3 mois et 6 mois - sans rappel;62.98;4.93;0.0;0.0;0.0;0.0;0.04;0.0;100507.37;NA;NA;NA;NA
2021-06-06;CVL;Primo dose efficace;186.25;12.48;1.27;0.0;0.42;0.42;3.0;1.0;460469.37;0;NA;0;NA
2021-06-06;GES;Complet entre 3 mois et 6 mois - sans rappel;124.33;7.34;1.69;1.11;0.0;0.0;0.0;0.0;162766.58;0;0;NA;NA
2021-06-06;GUA;Complet entre 3 mois et 6 mois - sans rappel;1.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1626.28;NA;NA;NA;NA
2021-06-06;GUY;Complet entre 3 mois et 6 mois - sans rappel;1.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1463.13;NA;NA;NA;NA
2021-06-06;HDF;Complet entre 3 mois et 6 mois - sans rappel;124.95;5.81;2.37;0.0;0.0;0.0;0.0;0.0;122781.63;100;NA;NA;NA
2021-06-06;IDF;Non-vaccinés;4574.64;223.32;177.29;40.98;37.44;27.51;10.0;9.0;7235293.62;26.33;11.97;48.77;33.33
2021-06-06;MAR;Primo dose récente;0.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3597.96;NA;NA;NA;NA
2021-06-06;MAY;Primo dose récente;5.96;0.33;1.0;0.0;0.0;0.0;0.0;0.0;9559.0;NA;NA;NA;NA
2021-06-06;NAQ;Complet de moins de 3 mois - sans rappel;450.77;30.55;6.02;2.0;0.0;0.0;0.05;0.05;962282.48;0;0;NA;0
2021-06-06;OCC;Non-vaccinés;1538.18;151.7;52.32;22.43;9.0;7.0;2.0;1.0;3451902.52;0;0;0;NA
2021-06-06;PDL;Primo dose récente;194.91;16.7;5.18;1.14;0.0;0.0;0.0;0.0;300194.8;NA;NA;NA;NA
2021-06-07;ARA;Primo dose récente;1924.08;194.78;77.53;43.52;1.35;1.35;1.17;1.17;592198.48;13.2;3.87;4.35;0
2021-06-07;ARA;Primo dose efficace;5107.99;380.61;42.46;19.56;5.02;2.42;0.0;0.0;1388147.38;24.41;21.76;100;NA
2021-06-07;BFC;Complet de moins de 3 mois - sans rappel;1708.7;91.16;19.96;8.95;1.0;0.0;1.0;1.0;414121.37;3.73;1.08;NA;NA
2021-06-07;BRE;Primo dose efficace;2259.34;164.99;9.72;5.97;0.0;0.0;0.0;0.0;634329.54;53.53;49.51;NA;NA
2021-06-07;COR;Primo dose récente;46.86;0.41;0.0;0.0;0.04;0.04;1.04;1.04;8655.82;NA;NA;100;100
2021-06-07;GES;Complet de moins de 3 mois - sans rappel;3987.47;156.74;62.88;16.73;1.0;1.0;0.08;0.08;849827.52;14.77;6.79;0;NA
2021-06-07;GUY;Complet entre 3 mois et 6 mois - sans rappel;12.65;1.14;1.59;0.06;0.0;0.0;0.0;0.0;1463.13;NA;NA;NA;NA
2021-06-07;IDF;Complet de moins de 3 mois - sans rappel;7896.03;231.88;146.81;34.81;7.37;4.5;1.66;1.66;1501410.66;37.81;49.8;33.33;75.19
2021-06-07;MAR;Complet de moins de 3 mois - sans rappel;126.4;0.0;0.0;0.0;0.07;0.0;0.0;0.0;28136.53;NA;NA;NA;NA
2021-06-07;MAY;Primo dose récente;35.62;0.0;0.67;0.0;0.04;0.04;0.0;0.0;9567.0;NA;NA;NA;NA
2021-06-07;NAQ;Complet de moins de 3 mois - sans rappel;3587.23;154.49;41.05;13.68;2.0;2.0;1.0;1.0;964000.38;7.38;1.27;NA;NA
2021-06-07;NOR;Complet de moins de 3 mois - sans rappel;1910.15;108.79;30.28;13.15;1.5;1.5;0.0;0.0;511334.52;76.68;56.28;100;NA
2021-06-07;OCC;Complet entre 3 mois et 6 mois - sans rappel;929.72;37.74;6.02;2.0;0.0;0.0;0.0;0.0;194397.65;0;0;NA;NA
2021-06-08;BFC;Primo dose récente;406.96;52.78;11.38;5.1;1.25;0.0;0.0;0.0;174459.24;0;0;NA;NA
2021-06-08;BRE;Complet entre 3 mois et 6 mois - sans rappel;278.53;29.11;1.0;0.0;0.0;0.0;0.0;0.0;102715.87;NA;NA;NA;NA
2021-06-08;GES;Primo dose récente;1066.86;93.24;16.89;8.97;0.0;0.0;0.22;0.0;385501.6;22.12;26.18;NA;NA
2021-06-08;GUY;Primo dose efficace;50.35;6.26;5.07;1.35;0.0;0.0;0.0;0.0;13681.96;0;NA;NA;NA
2021-06-08;HDF;Non-vaccinés;9043.5;1191.36;355.28;120.18;14.48;11.73;7.67;7.0;3322809.09;45.26;69.38;46.38;0
2021-06-08;MAY;Complet entre 3 mois et 6 mois - sans rappel;11.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2112.53;NA;NA;NA;NA
2021-06-08;NOR;Primo dose récente;559.56;66.24;19.17;15.17;0.2;0.0;0.0;0.0;260244.1;18;21.22;NA;NA
2021-06-08;OCC;Primo dose récente;1150.07;93.02;17.29;7.8;0.0;0.0;0.0;0.0;377216.08;43.82;41.11;NA;NA
2021-06-08;OCC;Complet entre 3 mois et 6 mois - sans rappel;796.07;23.08;1.72;0.02;0.0;0.0;0.0;0.0;199520.27;0;NA;NA;NA
2021-06-08;PAC;Primo dose récente;940.22;30.39;12.67;4.49;0.4;0.0;0.0;0.0;272993.32;18.62;0;NA;NA
2021-06-08;PAC;Complet entre 3 mois et 6 mois - sans rappel;888.85;22.41;2.76;1.33;0.4;0.0;0.0;0.0;155732.8;100;100;NA;NA
2021-06-08;PDL;Non-vaccinés;6329.94;985.97;183.59;66.02;13.29;12.29;4.0;4.0;2161004.68;26.52;31.89;25;50
2021-06-09;ARA;Non-vaccinés;11998.33;1533.18;380.89;158.77;16.73;12.73;3.0;2.0;4533976.7;20.3;12.57;40;100
2021-06-09;ARA;Primo dose efficace;4208.32;301.6;30.61;7.4;0.33;0.33;0.0;0.0;1416623.9;25.71;0;NA;NA
2021-06-09;BRE;Primo dose efficace;1655.31;105.59;6.25;3.0;0.13;0.13;0.0;0.0;639939.26;38.46;50;NA;NA
2021-06-09;COR;Primo dose efficace;311.06;5.9;1.0;0.0;0.0;0.0;0.0;0.0;53079.57;NA;NA;NA;NA
2021-06-09;CVL;Non-vaccinés;3361.71;377.82;106.75;28.5;3.8;2.0;1.0;1.0;1402705.49;42.46;14.29;0;0
2021-06-09;GES;Non-vaccinés;9137.35;1122.77;264.04;112.83;17.1;14.1;1.0;1.0;3044708.79;28.23;29.6;16.67;NA
2021-06-09;GES;Complet entre 3 mois et 6 mois - sans rappel;538.63;20.14;12.87;1.0;0.0;0.0;0.0;0.0;172679.19;75;100;NA;NA
2021-06-09;GES;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;NA;NA;NA;NA
2021-06-09;GUA;Primo dose efficace;144.87;3.53;1.14;0.0;0.0;0.0;0.22;0.0;37540.64;NA;NA;NA;NA
2021-06-09;GUY;Primo dose efficace;81.16;9.28;8.49;2.54;0.0;0.0;0.0;0.0;13694.92;0;NA;NA;NA
2021-06-09;IDF;Complet de moins de 3 mois - sans rappel;5854.81;161.1;88.31;12.21;10.83;6.16;0.25;0.25;1574732.4;34.68;57.87;0;0
2021-06-09;MAR;Primo dose efficace;45.12;0.2;0.0;0.0;0.05;0.0;0.0;0.0;15051.49;NA;NA;NA;NA
2021-06-09;MAR;Primo dose récente;7.23;0.2;0.0;0.0;0.08;0.0;0.0;0.0;3554.94;NA;NA;NA;NA
2021-06-09;NOR;Complet de moins de 3 mois - sans rappel;1223.69;82.44;13.25;3.0;0.0;0.0;0.0;0.0;529299.83;62.16;100;NA;NA
2021-06-09;PAC;Complet de moins de 3 mois - sans rappel;3739.54;111.9;19.22;4.29;1.14;0.0;1.67;0.0;928469.95;2.89;0;NA;NA
2021-06-10;ARA;Complet de moins de 3 mois - sans rappel;3259.5;202.0;34.22;7.56;2.0;2.0;0.0;0.0;1310478.53;20.65;0;0;NA
2021-06-10;BRE;Primo dose récente;866.67;67.63;8.2;4.78;1.0;1.0;0.0;0.0;258949.16;95.82;94.71;100;NA
2021-06-10;COR;Non-vaccinés;765.75;38.39;7.0;1.0;1.0;1.0;0.0;0.0;193390.94;100;NA;0;NA
2021-06-10;COR;Complet de moins de 3 mois - sans rappel;293.98;5.24;0.0;0.0;0.0;0.0;0.0;0.0;79132.81;NA;NA;NA;NA
2021-06-10;CVL;Complet entre 3 mois et 6 mois - sans rappel;253.61;10.83;0.02;0.0;0.0;0.0;0.0;0.0;87295.57;NA;NA;NA;NA
2021-06-10;GUA;Primo dose récente;23.04;0.34;2.06;0.0;0.0;0.0;0.08;0.0;7383.93;0;NA;NA;NA
2021-06-10;GUA;Complet de moins de 3 mois - sans rappel;112.55;1.06;0.08;0.0;0.0;0.0;0.12;0.0;22239.9;0;NA;NA;NA
2021-06-10;HDF;Primo dose récente;1046.81;79.35;21.39;9.87;2.5;0.0;1.0;1.0;394556.85;61.15;34.06;NA;0
2021-06-10;LRE;Primo dose récente;167.8;26.55;10.27;5.97;1.0;1.0;0.0;0.0;39249.39;1.16;2.51;NA;NA
2021-06-10;LRE;Primo dose efficace;407.06;42.23;4.93;1.62;3.5;0.5;0.0;0.0;75082.49;1.3;2.82;NA;NA
2021-06-10;MAR;Primo dose récente;8.3;0.4;0.0;0.0;0.0;0.0;0.0;0.0;3481.95;NA;NA;NA;NA
2021-06-10;MAR;Complet de moins de 3 mois - sans rappel;82.51;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29514.63;NA;NA;NA;NA
2021-06-10;MAY;Complet entre 3 mois et 6 mois - sans rappel;9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2461.19;NA;NA;NA;NA
2021-06-10;NAQ;Complet entre 3 mois et 6 mois - sans rappel;736.19;34.11;4.24;0.0;0.25;0.25;0.0;0.0;227804.41;50;NA;NA;NA
2021-06-10;NOR;Complet entre 3 mois et 6 mois - sans rappel;634.99;27.56;4.0;1.0;0.0;0.0;0.0;0.0;121445.85;100;NA;NA;NA
2021-06-10;OCC;Non-vaccinés;11483.55;935.79;244.07;96.51;7.0;3.0;4.0;3.0;3345181.37;68.4;53.57;NA;0
2021-06-10;OCC;Complet entre 3 mois et 6 mois - sans rappel;607.28;32.97;3.39;2.14;1.0;1.0;0.0;0.0;211766.44;NA;NA;NA;NA
2021-06-10;PAC;Non-vaccinés;11121.21;686.06;202.79;67.78;11.63;9.5;2.33;2.0;2839897.32;34.58;33.82;36.36;NA
2021-06-10;PAC;Complet de moins de 3 mois - sans rappel;3256.96;108.97;19.64;4.25;1.4;0.0;0.67;0.0;948341.76;17.06;30.77;NA;NA
2021-06-11;ARA;Complet de moins de 3 mois - sans rappel;4086.42;204.88;41.21;12.66;3.55;3.55;0.0;0.0;1337669.95;26;19.74;0;NA
2021-06-11;BFC;Primo dose récente;519.12;25.74;6.32;2.07;0.0;0.0;0.0;0.0;183502.5;0;0;NA;NA
2021-06-11;BFC;Primo dose efficace;1629.87;83.1;6.5;2.0;0.12;0.12;0.0;0.0;502790.89;44.44;0;NA;NA
2021-06-11;BFC;Complet de moins de 3 mois - sans rappel;1377.04;83.08;17.9;6.57;1.08;1.08;1.0;1.0;446443.63;0;0;NA;NA
2021-06-11;BRE;Complet entre 3 mois et 6 mois - sans rappel;315.01;17.62;3.5;1.0;0.0;0.0;0.0;0.0;112696.23;NA;NA;NA;NA
2021-06-11;COR;Primo dose efficace;422.56;5.07;0.0;0.0;0.0;0.0;0.0;0.0;51334.1;NA;NA;NA;NA
2021-06-11;COR;Complet de moins de 3 mois - sans rappel;423.61;10.11;1.25;0.0;0.0;0.0;0.0;0.0;80161.74;100;NA;NA;NA
2021-06-11;CVL;Complet de moins de 3 mois - sans rappel;1221.97;37.64;6.55;1.02;0.0;0.0;0.0;0.0;401623.71;65.79;0;NA;NA
2021-06-11;GES;Primo dose efficace;4015.06;170.2;9.62;1.33;0.23;0.23;0.0;0.0;1035297.73;63.13;92.59;NA;NA
2021-06-11;GUA;Primo dose efficace;156.48;3.0;0.39;0.0;0.07;0.07;0.0;0.0;36798.47;NA;NA;0;NA
2021-06-11;GUA;Complet entre 3 mois et 6 mois - sans rappel;8.01;0.0;0.0;0.0;0.01;0.01;0.0;0.0;2197.49;NA;NA;0;NA
2021-06-11;GUY;Primo dose efficace;75.72;6.8;2.69;1.33;0.0;0.0;0.22;0.0;13798.85;0;NA;NA;NA
2021-06-11;HDF;Complet de moins de 3 mois - sans rappel;2972.09;114.71;34.18;8.96;4.0;3.0;1.0;1.0;950687.46;62.8;55.85;100;NA
2021-06-11;HDF;Complet entre 3 mois et 6 mois - sans rappel;475.36;21.72;2.05;0.0;0.0;0.0;0.0;0.0;137557.89;NA;NA;NA;NA
2021-06-11;IDF;Primo dose récente;4716.44;121.73;52.84;14.67;3.34;2.12;1.0;1.0;978182.31;23.23;15.84;0;NA
2021-06-11;IDF;Complet de moins de 3 mois - sans rappel;7277.84;151.98;96.27;15.33;8.11;7.0;1.0;1.0;1654433.65;31.44;19.06;60;100
2021-06-11;MAR;Primo dose efficace;53.43;0.1;0.0;0.0;0.0;0.0;0.0;0.0;14716.42;NA;NA;NA;NA
2021-06-11;MAR;Complet de moins de 3 mois - sans rappel;136.73;2.33;0.25;0.0;0.0;0.0;0.0;0.0;29876.51;NA;NA;NA;NA
2021-06-11;MAY;Non-vaccinés;251.79;6.17;1.0;0.0;0.0;0.0;0.0;0.0;249606.94;NA;NA;NA;NA
2021-06-11;MAY;Complet de moins de 3 mois - sans rappel;188.05;0.83;1.0;0.0;0.0;0.0;0.0;0.0;16679.8;NA;NA;NA;NA
2021-06-11;MAY;Primo dose efficace;53.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10812.57;NA;NA;NA;NA
2021-06-11;NAQ;Non-vaccinés;12111.14;881.29;241.57;79.24;7.0;6.0;3.0;2.0;3120463.43;57.47;66.1;0;100
2021-06-11;NAQ;Primo dose récente;1846.04;56.16;12.35;1.81;0.0;0.0;0.0;0.0;449061.23;30.56;0;NA;NA
2021-06-11;NAQ;Complet entre 3 mois et 6 mois - sans rappel;737.72;38.14;2.33;0.0;0.0;0.0;0.0;0.0;234204.04;88.5;NA;NA;NA
2021-06-11;NOR;Non-vaccinés;5087.27;578.0;131.68;50.12;2.6;1.0;1.0;1.0;1706367.84;60.01;69.17;NA;NA
2021-06-11;NOR;Complet de moins de 3 mois - sans rappel;1616.93;87.95;14.78;1.0;0.0;0.0;0.0;0.0;550907.14;21.01;NA;NA;NA
2021-06-11;OCC;Complet entre 3 mois et 6 mois - sans rappel;867.31;45.13;7.0;0.0;1.0;0.0;0.0;0.0;218038.3;100;NA;NA;NA
2021-06-11;PAC;Non-vaccinés;11939.56;598.57;239.1;55.83;15.61;9.5;2.0;1.0;2816630.75;27.53;29.93;0;NA
2021-06-11;PAC;Complet de moins de 3 mois - sans rappel;4077.58;90.22;23.53;3.05;3.49;1.0;0.0;0.0;968397.14;32.29;62.5;0;NA
2021-06-12;BFC;Primo dose récente;261.6;13.03;2.0;1.0;0.0;0.0;0.0;0.0;185618.72;0;0;NA;NA
2021-06-12;BFC;Complet entre 3 mois et 6 mois - sans rappel;278.2;17.03;1.0;0.0;0.0;0.0;0.0;0.0;125747.72;NA;NA;NA;NA
2021-06-12;BRE;Complet entre 3 mois et 6 mois - sans rappel;236.18;13.08;3.5;0.0;0.0;0.0;0.0;0.0;115860.38;100;NA;NA;NA
2021-06-12;COR;Complet entre 3 mois et 6 mois - sans rappel;51.35;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15505.73;NA;NA;NA;NA
2021-06-12;GES;Complet de moins de 3 mois - sans rappel;2440.99;76.55;14.63;2.68;1.05;1.05;1.0;1.0;944033.59;8.48;19.4;0;0
2021-06-12;GUY;Non-vaccinés;429.6;44.91;75.1;20.35;11.0;9.0;1.0;1.0;249189.7;3.2;0;0;NA
2021-06-12;GUY;Primo dose récente;18.05;0.67;2.6;0.14;0.0;0.0;0.0;0.0;5489.98;0;NA;NA;NA
2021-06-12;LRE;Non-vaccinés;1444.07;144.68;73.25;23.28;7.77;2.77;4.0;3.0;650272.41;0;0;0;NA
2021-06-12;MAR;Primo dose efficace;27.37;0.0;0.0;0.0;0.0;0.0;0.07;0.07;14384.36;NA;NA;NA;NA
2021-06-12;MAR;Complet entre 3 mois et 6 mois - sans rappel;12.07;0.0;0.0;0.0;0.0;0.0;0.01;0.01;3256.84;NA;NA;NA;NA
2021-06-12;MAY;Complet de moins de 3 mois - sans rappel;34.71;1.33;0.0;0.0;0.0;0.0;0.0;0.0;16710.28;NA;NA;NA;NA
2021-06-12;MAY;Complet entre 3 mois et 6 mois - sans rappel;1.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2961.7;NA;NA;NA;NA
2021-06-12;NOR;Non-vaccinés;2412.07;212.54;70.67;18.89;4.35;2.89;2.0;2.0;1685125.7;65.71;75;34.6;0
2021-06-12;NOR;Primo dose efficace;949.58;54.0;8.17;4.0;3.31;2.11;1.0;0.0;649076.53;50;50;0;NA
2021-06-12;OCC;Primo dose récente;785.04;23.53;3.79;0.2;0.03;0.03;1.0;1.0;374327.63;100;100;NA;NA
2021-06-12;PAC;Primo dose efficace;2030.79;47.37;7.69;4.0;1.0;1.0;1.0;0.0;840744.5;63.49;66.67;NA;NA
2021-06-12;PDL;Complet entre 3 mois et 6 mois - sans rappel;258.57;11.49;2.5;0.5;0.0;0.0;0.0;0.0;121374.96;100;NA;NA;NA
2021-06-13;BFC;Complet de moins de 3 mois - sans rappel;240.34;20.65;5.0;2.0;1.0;0.0;0.0;0.0;464382.73;NA;NA;NA;NA
2021-06-13;COR;Complet entre 3 mois et 6 mois - sans rappel;16.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15795.74;NA;NA;NA;NA
2021-06-13;GES;Complet de moins de 3 mois - sans rappel;521.89;30.45;1.19;1.19;1.5;0.0;0.2;0.2;961618.27;100;100;NA;NA
2021-06-13;GES;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;NA;NA;NA;NA
2021-06-13;HDF;Complet entre 3 mois et 6 mois - sans rappel;124.68;9.0;0.0;0.0;0.0;0.0;0.0;0.0;144691.24;NA;NA;NA;NA
2021-06-13;IDF;Complet entre 3 mois et 6 mois - sans rappel;308.6;9.11;1.13;0.0;0.0;0.0;1.0;0.0;320523.6;NA;NA;NA;NA
2021-06-13;LRE;Primo dose efficace;145.13;9.75;2.53;0.08;0.0;0.0;0.0;0.0;77481.06;0;0;NA;NA
2021-06-13;MAR;Primo dose récente;1.21;0.25;0.0;0.0;0.0;0.0;0.0;0.0;3682.97;NA;NA;NA;NA
2021-06-13;NAQ;Non-vaccinés;923.64;116.91;13.32;4.5;7.5;7.5;2.0;1.0;3056277.26;59.01;42.86;60;NA
2021-06-13;NOR;Complet de moins de 3 mois - sans rappel;327.3;25.58;0.5;0.0;0.0;0.0;0.0;0.0;579196.92;NA;NA;NA;NA
2021-06-13;OCC;Primo dose efficace;441.81;23.31;2.0;0.0;0.0;0.0;1.22;1.0;1046793.22;NA;NA;NA;100
2021-06-13;PAC;Complet de moins de 3 mois - sans rappel;659.82;29.11;4.82;1.0;0.0;0.0;1.0;0.0;1003077.61;77.7;100;NA;NA
2021-06-14;ARA;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NA;NA;NA;NA
2021-06-14;BFC;Complet entre 3 mois et 6 mois - sans rappel;492.5;20.09;0.0;0.0;0.0;0.0;0.0;0.0;126535.31;NA;NA;NA;NA
2021-06-14;BRE;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.81;NA;NA;NA;NA
2021-06-14;COR;Primo dose efficace;340.96;11.39;0.06;0.0;0.0;0.0;0.0;0.0;47837.24;100;NA;NA;NA
2021-06-14;CVL;Complet entre 3 mois et 6 mois - sans rappel;330.32;14.71;1.0;0.0;0.0;0.0;0.0;0.0;94261.4;0;NA;NA;NA
2021-06-14;GES;Complet entre 3 mois et 6 mois - sans rappel;875.92;23.19;8.25;0.25;0.0;0.0;0.0;0.0;192118.0;66.67;0;NA;NA
2021-06-14;HDF;Non-vaccinés;9360.41;856.04;251.84;91.34;11.75;10.0;4.0;4.0;3179030.39;74.08;75.14;80;0
2021-06-14;IDF;Primo dose efficace;11632.86;353.13;91.91;13.36;4.25;4.25;0.0;0.0;2513357.11;38.67;38.08;50;NA
2021-06-14;LRE;Complet de moins de 3 mois - sans rappel;719.52;51.6;13.26;5.3;0.0;0.0;0.09;0.09;84210.53;0;0;NA;NA
2021-06-14;NOR;Non-vaccinés;4245.62;531.12;147.5;52.8;8.0;7.0;1.0;1.0;1660805.1;64.27;62.25;50;NA
2021-06-14;NOR;Complet de moins de 3 mois - sans rappel;1931.9;84.79;9.51;2.91;1.0;1.0;0.0;0.0;581385.7;92.63;100;100;NA
2021-06-14;PAC;Primo dose efficace;4090.7;106.22;13.24;3.07;1.0;1.0;0.0;0.0;840374.99;64.54;61.09;0;NA
2021-06-14;PDL;Primo dose récente;743.78;71.25;14.67;8.2;0.29;0.29;0.0;0.0;303581.03;49.62;63.41;NA;NA
2021-06-15;ARA;Primo dose efficace;3951.68;295.77;18.51;5.06;0.4;0.0;0.0;0.0;1507574.9;97.51;100;NA;NA
2021-06-15;ARA;Complet entre 3 mois et 6 mois - sans rappel;670.95;34.99;3.52;0.02;1.0;0.0;0.0;0.0;260783.45;1.32;100;NA;NA
2021-06-15;BFC;Non-vaccinés;2901.57;406.77;79.5;36.0;6.0;4.0;1.0;0.0;1475616.86;66.92;56.45;50;NA
2021-06-15;BFC;Complet de moins de 3 mois - sans rappel;1244.05;63.93;8.0;2.5;0.0;0.0;0.0;0.0;476550.78;81.82;100;NA;NA
2021-06-15;BRE;Complet de moins de 3 mois - sans rappel;1316.81;83.76;9.64;2.0;1.0;1.0;0.0;0.0;612757.85;60.3;0;0;NA
2021-06-15;COR;Complet entre 3 mois et 6 mois - sans rappel;71.73;1.15;0.0;0.0;0.0;0.0;0.0;0.0;16370.36;NA;NA;NA;NA
2021-06-15;GES;Primo dose récente;973.25;65.43;9.47;3.75;0.25;0.25;0.0;0.0;376527.32;97.23;100;NA;NA
2021-06-15;GES;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;NA;NA;NA;NA
2021-06-15;GUA;Primo dose efficace;92.54;1.0;0.0;0.0;0.59;0.0;0.0;0.0;35313.02;NA;NA;NA;NA
2021-06-15;GUA;Complet entre 3 mois et 6 mois - sans rappel;5.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2581.08;NA;NA;NA;NA
2021-06-15;GUY;Complet entre 3 mois et 6 mois - sans rappel;22.84;0.3;2.45;0.08;0.0;0.0;0.0;0.0;1916.37;NA;NA;NA;NA
2021-06-15;IDF;Primo dose récente;3111.51;103.94;45.74;9.17;1.08;1.0;0.0;0.0;912790.42;30.84;45.45;NA;NA
2021-06-15;IDF;Complet de moins de 3 mois - sans rappel;7097.97;177.64;90.67;11.86;2.27;2.27;0.0;0.0;1817021.14;33.33;39.01;100;NA
2021-06-15;LRE;Primo dose récente;140.02;25.95;5.2;2.94;0.0;0.0;0.0;0.0;36196.33;0;0;NA;NA
2021-06-15;LRE;Complet entre 3 mois et 6 mois - sans rappel;104.29;1.44;0.0;0.0;0.0;0.0;0.0;0.0;10245.12;NA;NA;NA;NA
2021-06-15;NAQ;Non-vaccinés;8783.62;887.16;196.49;69.4;12.67;8.67;2.0;2.0;3023755.39;68.91;66.22;47.09;100
2021-06-15;NOR;Non-vaccinés;3973.21;521.13;105.23;43.75;6.17;5.5;1.0;1.0;1646641.41;54.8;56.41;54.55;100
2021-06-15;OCC;Primo dose efficace;3059.82;133.82;12.32;3.58;0.0;0.0;0.0;0.0;1046152.91;89.36;13.79;NA;NA
2021-06-15;PAC;Primo dose récente;869.87;26.23;9.08;7.59;1.33;1.33;0.0;0.0;252682.1;61.7;62.82;100;NA
2021-06-15;PAC;Complet de moins de 3 mois - sans rappel;3915.17;75.26;14.32;2.0;0.43;0.43;0.0;0.0;1026434.83;40.83;50;100;NA
2021-06-15;PDL;Complet entre 3 mois et 6 mois - sans rappel;390.04;16.74;3.0;2.0;0.4;0.4;0.0;0.0;124072.42;0;0;100;NA
2021-06-16;BRE;Non-vaccinés;4462.63;553.53;71.25;21.0;5.0;3.0;2.0;2.0;1669263.23;78.38;76.47;0;0
2021-06-16;COR;Non-vaccinés;718.71;35.6;5.0;0.0;0.0;0.0;0.0;0.0;190302.22;0;NA;NA;NA
2021-06-16;COR;Complet de moins de 3 mois - sans rappel;299.53;6.68;1.0;1.0;1.0;1.0;0.0;0.0;86715.85;100;100;100;NA
2021-06-16;CVL;Non-vaccinés;2547.22;256.36;43.34;21.67;4.83;3.83;1.0;0.0;1314661.92;44.96;20;100;NA
2021-06-21;LRE;Primo dose efficace;498.16;56.85;15.7;6.78;0.11;0.11;0.0;0.0;75071.74;0;0;0;NA
2021-06-21;MAR;Non-vaccinés;516.12;34.25;19.24;8.0;0.0;0.0;0.0;0.0;298804.52;100;100;NA;NA
2021-06-21;MAR;Primo dose efficace;58.17;1.25;1.76;0.0;0.0;0.0;0.0;0.0;12825.94;100;NA;NA;NA
2021-06-21;MAR;Primo dose récente;14.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4065.96;NA;NA;NA;NA
2021-06-21;MAY;Non-vaccinés;108.87;3.0;2.0;0.0;0.0;0.0;0.0;0.0;244655.55;NA;NA;NA;NA
2021-06-21;NAQ;Complet de moins de 3 mois - sans rappel;3916.05;138.19;17.31;3.98;1.0;1.0;0.14;0.0;1276164.3;48.92;13.59;NA;NA
2021-06-21;NOR;Non-vaccinés;3805.92;418.31;90.69;33.8;1.0;1.0;1.57;1.0;1557290.92;75;79.8;0;NA
2021-06-21;NOR;Primo dose efficace;1839.35;123.77;10.56;7.0;2.0;1.0;0.0;0.0;697634.49;14.63;14.29;0;NA
