date;vac_statut;nb_PCR;nb_PCR_sympt;nb_PCR+;nb_PCR+_sympt;HC;HC_PCR+;SC;SC_PCR+;DC;DC_PCR+;effectif
2021-09-07;Complet entre 3 mois et 6 mois - sans rappel;32801.27;3036.18;983.77;419.46;78.34;55.26;8.37;6.12;16.26;12.06;11855567.06
2021-09-08;Primo dose récente;6133.37;425.91;220.94;97.81;6.91;5.71;1.37;0.32;1.64;0.0;1302241.45
2021-09-08;Complet de 6 mois ou plus - sans rappel;7057.02;500.7;185.59;42.74;27.78;19.78;5.25;5.25;12.45;6.77;1952896.11
2021-09-09;Non-vaccinés;68565.99;7940.67;4714.15;1902.57;235.71;171.88;62.89;46.79;48.45;37.79;18080501.35
2021-09-09;Complet - avec rappel de moins de 3 mois;106.13;9.27;0.01;0.01;0.0;0.0;0.0;0.0;0.0;0.0;35631.58
2021-09-09;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.63
2021-09-10;Primo dose récente;8869.76;367.78;207.78;87.65;6.3;2.44;2.49;0.0;0.58;0.0;1182849.13
2021-09-10;Complet entre 3 mois et 6 mois - sans rappel;31620.97;2700.31;807.69;310.74;53.95;37.82;10.59;7.27;14.87;12.04;12646438.48
2021-09-10;Complet de 6 mois ou plus - sans rappel;6972.59;509.66;199.3;73.83;19.44;14.23;0.86;0.75;6.94;4.21;2034931.39
2021-09-10;Complet - avec rappel de moins de 3 mois;212.75;10.48;3.54;0.0;0.04;0.04;0.33;0.0;0.19;0.0;61182.67
2021-09-10;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.0;0.1;0.0;1.85
2021-09-11;Complet de moins de 3 mois - sans rappel;42016.91;3238.69;949.7;326.08;37.6;30.52;7.16;6.69;4.98;4.88;29262847.76
2021-09-11;Complet entre 3 mois et 6 mois - sans rappel;24566.75;1425.12;452.96;159.11;51.5;35.4;13.88;9.9;16.49;13.53;12985430.18
2021-09-11;Complet de 6 mois ou plus - sans rappel;4213.26;293.97;79.96;29.33;11.49;6.63;3.11;2.0;3.84;3.32;2067091.65
2021-09-12;Complet de moins de 3 mois - sans rappel;12390.75;1059.9;293.36;100.41;36.86;29.42;5.2;3.83;5.42;4.22;29253222.03
2021-09-12;Complet - avec rappel de moins de 3 mois;80.88;2.3;1.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102650.14
2021-09-13;Complet de moins de 3 mois - sans rappel;69466.5;9253.31;2067.89;954.07;47.19;40.54;8.25;8.17;4.6;4.27;29217115.86
2021-09-14;Primo dose récente;5635.54;395.61;148.81;72.06;10.08;4.06;1.76;0.0;0.02;0.02;1051307.27
2021-09-14;Complet de moins de 3 mois - sans rappel;55162.34;8964.92;1461.21;602.88;46.99;35.01;10.99;10.91;8.89;8.03;29027550.29
2021-09-14;Complet - avec rappel de moins de 3 mois;390.2;14.19;1.03;0.0;0.4;0.0;0.33;0.0;0.08;0.08;138093.58
2021-09-15;Non-vaccinés;60728.84;8497.7;3759.85;1468.37;178.92;126.97;58.55;41.47;30.15;22.15;17704439.37
2021-09-15;Primo dose récente;5345.28;365.24;130.88;61.46;13.03;6.76;0.87;0.11;0.08;0.08;1003726.89
2021-09-15;Primo dose efficace;13241.32;1145.81;248.54;82.68;15.96;13.59;2.42;2.33;4.52;4.52;3690929.13
2021-09-15;Complet de 6 mois ou plus - sans rappel;6835.85;540.21;183.88;55.84;13.77;9.56;5.4;4.29;5.66;4.16;2092433.24
2021-09-16;Non-vaccinés;67231.58;8451.19;3485.11;1349.35;159.78;108.85;54.32;38.6;33.82;22.82;17630158.06
2021-09-16;Primo dose récente;5920.54;350.84;143.16;65.99;14.41;7.52;1.5;0.08;0.0;0.0;950270.61
2021-09-16;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;1.75
2021-09-17;Non-vaccinés;83363.73;8130.78;3577.03;1293.2;149.37;103.22;54.02;36.08;28.11;20.61;17568398.12
2021-09-17;Primo dose efficace;16932.92;977.11;245.37;88.02;14.07;13.51;2.23;2.22;4.37;4.37;3536197.12
2021-09-17;Complet entre 3 mois et 6 mois - sans rappel;35950.54;3067.24;776.87;278.98;44.77;35.55;13.3;9.93;16.9;10.4;14704145.65
2021-09-17;Complet - avec rappel de moins de 3 mois;801.66;29.64;3.26;0.01;0.75;0.0;0.33;0.0;1.04;0.04;231741.95
2021-09-18;Primo dose efficace;9992.3;515.31;149.55;38.46;12.63;12.17;2.68;2.55;6.85;6.85;3435434.21
2021-09-18;Complet de moins de 3 mois - sans rappel;38612.44;3413.39;763.68;289.89;19.99;15.18;4.38;4.3;3.94;3.61;28128379.04
2021-09-18;Complet de 6 mois ou plus - sans rappel;4286.63;324.4;69.22;29.54;9.67;7.98;4.44;4.33;8.04;7.7;2131681.74
2021-09-19;Non-vaccinés;9725.99;1256.07;545.76;180.61;104.83;74.26;47.84;35.15;25.21;13.88;17449165.58
2021-09-19;Primo dose récente;783.02;46.28;10.88;3.84;6.14;5.58;1.2;1.2;0.08;0.08;827413.16
2021-09-19;Complet entre 3 mois et 6 mois - sans rappel;8235.05;661.77;132.39;44.86;42.12;31.5;11.45;9.75;9.9;8.4;15417764.01
2021-09-19;Complet de 6 mois ou plus - sans rappel;1504.66;140.42;31.49;11.91;10.34;8.67;0.57;0.25;4.41;4.08;2136166.75
2021-09-19;Complet - avec rappel de moins de 3 mois;197.08;7.0;2.32;1.0;1.76;0.0;0.25;0.0;0.0;0.0;278842.25
2021-09-20;Non-vaccinés;74177.15;10299.44;4009.6;1632.34;173.15;130.3;39.09;31.16;36.87;25.02;17442708.83
2021-09-20;Primo dose récente;5934.75;381.46;138.88;56.68;8.0;4.26;1.04;1.04;0.0;0.0;815167.190000001
2021-09-20;Primo dose efficace;15171.85;1128.28;295.13;95.73;10.79;5.99;2.55;1.55;2.79;2.79;3329022.22
2021-09-20;Complet de 6 mois ou plus - sans rappel;9933.83;669.09;242.68;81.15;18.08;13.08;3.32;3.32;11.45;5.5;2137594.45
2021-09-21;Non-vaccinés;61069.4;9117.43;2957.3;1160.06;160.64;118.91;40.56;32.29;27.8;20.63;17399641.62
2021-09-22;Primo dose récente;3668.08;299.47;66.65;24.11;5.59;2.0;1.18;1.18;0.0;0.0;753711.47
2021-09-22;Complet de 6 mois ou plus - sans rappel;6000.06;540.64;145.7;42.64;8.11;6.5;0.87;0.87;3.03;1.03;2131185.2
2021-09-23;Complet de moins de 3 mois - sans rappel;40299.56;7753.6;929.51;373.07;27.62;20.42;8.14;7.73;1.21;1.21;26995559.73
2021-09-23;Complet - avec rappel de moins de 3 mois;1043.19;62.8;19.89;2.05;0.0;0.0;0.21;0.21;0.0;0.0;428433.69
2021-09-23;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.59
2021-09-24;Non-vaccinés;75449.84;7737.94;2705.79;996.84;120.56;79.3;47.79;40.64;26.22;22.05;17267930.66
2021-09-24;Complet de moins de 3 mois - sans rappel;46410.58;7093.08;952.1;387.01;29.33;22.39;6.88;6.37;4.28;4.28;26676458.78
2021-09-25;Non-vaccinés;38488.95;3696.58;1474.45;519.84;118.93;80.84;28.14;23.72;24.34;17.67;17217708.17
2021-09-25;Primo dose efficace;7930.04;458.0;98.44;36.5;8.97;7.27;2.0;2.0;0.0;0.0;2990504.81
2021-09-25;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.59
2021-09-26;Primo dose efficace;2043.72;137.15;22.38;3.95;3.87;3.17;3.33;1.12;2.58;2.58;2907824.82
2021-09-26;Complet de 6 mois ou plus - sans rappel;1548.34;138.28;17.58;4.71;10.0;7.76;0.26;0.15;6.42;4.0;2148939.01
2021-09-27;Primo dose récente;3890.56;280.33;64.22;31.04;3.01;3.0;0.0;0.0;0.03;0.0;609066.35
2021-09-27;Primo dose efficace;12613.54;1052.99;205.96;59.7;10.83;6.15;3.0;3.0;2.76;1.67;2894527.97
2021-09-28;Non-vaccinés;56600.89;8245.11;2266.2;933.5;113.44;84.46;36.3;23.23;30.12;15.4;17148162.61
2021-09-28;Complet de 6 mois ou plus - sans rappel;7201.75;590.04;156.33;40.3;11.24;9.08;0.7;0.7;2.84;2.84;2165965.19
2021-09-28;Complet - avec rappel de moins de 3 mois;2171.51;115.19;13.59;2.01;1.0;1.0;0.05;0.05;0.0;0.0;595322.17
2021-09-29;Complet de moins de 3 mois - sans rappel;43181.92;7943.24;710.67;309.14;31.72;25.54;5.95;4.75;3.55;2.23;25099290.06
2021-09-29;Complet de 6 mois ou plus - sans rappel;5810.79;635.49;103.03;45.96;13.81;11.09;3.66;2.66;2.0;2.0;2187398.84
2021-09-29;Complet - avec rappel de moins de 3 mois;1573.74;104.48;7.53;1.05;1.2;1.2;0.25;0.25;0.0;0.0;653039.32
2021-09-30;Primo dose efficace;9615.92;757.19;129.88;50.77;5.66;3.06;1.79;0.46;1.54;1.51;2737445.31
2021-09-30;Complet - avec rappel de moins de 3 mois;1484.18;108.81;18.92;3.2;0.0;0.0;0.0;0.0;0.15;0.0;703644.35
2021-10-01;Primo dose efficace;11718.59;724.48;133.81;48.46;5.96;4.78;0.33;0.33;3.21;3.15;2699714.29
2021-10-01;Complet de moins de 3 mois - sans rappel;40841.89;5780.21;627.49;273.88;22.14;18.68;1.4;0.25;1.83;1.43;24341978.96
2021-10-02;Primo dose efficace;7073.84;358.14;67.98;22.55;5.12;3.23;1.17;0.17;3.75;3.75;2633492.69
2021-10-02;Complet de moins de 3 mois - sans rappel;29627.22;2803.0;354.53;121.53;9.05;5.36;5.99;5.84;3.49;3.49;23921866.02
2021-10-02;Complet de 6 mois ou plus - sans rappel;4761.22;331.31;69.71;19.59;9.2;8.37;3.51;3.51;2.41;1.41;2312374.79
2021-10-04;Non-vaccinés;58561.17;6781.12;2479.14;1058.2;100.56;71.61;28.89;20.56;18.43;14.91;16937579.6
2021-10-04;Complet de moins de 3 mois - sans rappel;45572.76;6760.98;856.41;369.84;25.78;18.37;10.55;9.22;1.63;1.59;23519730.21
2021-10-05;Primo dose récente;2045.39;132.16;30.36;7.89;0.0;0.0;0.58;0.0;0.0;0.0;464627.98
2021-10-05;Primo dose efficace;8049.08000000001;689.0;126.74;43.98;0.92;0.58;0.0;0.0;2.03;2.03;2508586.76
2021-10-05;Complet entre 3 mois et 6 mois - sans rappel;46092.81;5257.7;943.37;418.5;50.6;44.49;12.14;10.38;6.87;6.87;21206067.3
2021-10-05;Complet de 6 mois ou plus - sans rappel;7370.08;657.22;155.2;54.47;18.02;12.22;1.76;0.17;3.71;2.81;2352152.22
2021-10-05;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19;0.19;9.61
2021-10-06;Complet de moins de 3 mois - sans rappel;34454.63;5950.22;618.88;250.47;22.92;16.68;1.33;1.33;1.0;1.0;22728163.98
2021-10-06;Complet entre 3 mois et 6 mois - sans rappel;41935.58;4848.65;801.53;362.19;36.07;27.03;6.91;6.4;5.43;5.43;21598862.37
2021-10-06;Complet - avec rappel de moins de 3 mois;2360.43;131.9;13.72;5.8;2.0;2.0;0.0;0.0;0.14;0.14;924698.78
2021-10-07;Primo dose efficace;7461.1;582.23;119.46;42.29;4.33;3.0;1.01;1.01;1.12;1.09;2412659.48
2021-10-08;Primo dose récente;2927.02;123.11;28.64;12.58;0.0;0.0;0.18;0.0;1.0;1.0;434193.21
2021-10-08;Complet - avec rappel de moins de 3 mois;2870.68;189.12;13.41;3.33;2.12;2.12;0.0;0.0;0.0;0.0;1028012.31
2021-10-09;Primo dose efficace;5828.8;270.17;53.31;20.42;2.46;2.46;0.0;0.0;1.0;1.0;2326093.92
2021-10-09;Complet entre 3 mois et 6 mois - sans rappel;37353.76;2517.99;578.72;251.04;24.1;19.31;6.59;4.75;2.0;2.0;22698441.79
2021-10-09;Complet - avec rappel de moins de 3 mois;2349.71;106.69;10.5;4.14;4.42;3.25;0.0;0.0;2.0;1.0;1084133.02
2021-10-10;Non-vaccinés;7974.03;875.67;284.31;108.74;51.07;35.4;21.61;14.95;14.17;10.71;16726571.2
2021-10-10;Primo dose récente;351.37;7.74;9.08;0.32;0.0;0.0;1.34;1.0;0.0;0.0;428078.78
2021-10-10;Complet de 6 mois ou plus - sans rappel;1971.78;144.07;32.73;10.53;11.87;8.47;2.33;1.33;2.54;2.0;2713722.06
2021-10-10;Complet - avec rappel entre 3 mois et 6 mois;1.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.6
2021-10-11;Complet entre 3 mois et 6 mois - sans rappel;63190.76;6438.03;1468.67;682.75;42.3;30.0;16.16;13.16;5.89;5.89;23060055.43
2021-10-11;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.59
2021-10-12;Primo dose récente;1821.41;102.61;26.92;12.34;0.0;0.0;0.04;0.0;0.02;0.0;423832.44
2021-10-12;Complet de moins de 3 mois - sans rappel;32451.92;5399.44;601.46;265.01;16.56;8.28;6.73;3.44;0.22;0.0;20686074.68
2021-10-12;Complet de 6 mois ou plus - sans rappel;8367.23;847.35;216.64;105.65;23.46;17.4;1.61;1.5;0.72;0.38;2817501.99
2021-10-12;Complet - avec rappel de moins de 3 mois;3323.88;243.87;30.03;7.79;5.02;4.67;1.33;1.0;0.59;0.29;1156794.23
2021-10-13;Primo dose récente;1877.42;112.38;33.71;19.67;0.0;0.0;0.04;0.0;0.0;0.0;418587.15
2021-10-13;Complet de moins de 3 mois - sans rappel;30994.54;4705.74;499.4;197.15;16.08;12.26;3.38;2.3;0.14;0.0;20170347.63
2021-10-13;Complet de 6 mois ou plus - sans rappel;7310.86;718.18;180.72;80.4;17.11;11.5;4.27;4.16;2.12;2.12;2912826.53
2021-10-13;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;32.58
2021-10-14;Primo dose récente;3377.33;147.35;21.59;7.39;0.0;0.0;0.0;0.0;0.01;0.0;414516.61
2021-10-14;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.2;0.0;32.9
2021-10-15;Complet de 6 mois ou plus - sans rappel;7712.08;773.52;240.61;115.93;16.17;14.01;5.0;5.0;2.0;2.0;3097622.24
2021-10-16;Complet de moins de 3 mois - sans rappel;21870.58;1862.0;296.98;101.65;11.59;9.05;2.96;2.0;0.25;0.25;19089737.93
2021-10-16;Complet entre 3 mois et 6 mois - sans rappel;38687.42;2696.17;730.41;321.48;45.3;39.3;17.83;11.5;6.0;6.0;24726288.17
2021-10-17;Primo dose récente;271.94;17.1;5.46;2.28;0.0;0.0;0.25;0.25;0.0;0.0;385662.87
2021-10-17;Primo dose efficace;1220.7;70.32;9.26;3.05;0.87;0.46;1.0;1.0;0.33;0.0;2075584.23
2021-10-17;Complet de 6 mois ou plus - sans rappel;2325.93;158.8;43.5;12.95;9.64;7.86;1.33;1.33;1.0;1.0;3245191.01
2021-10-18;Non-vaccinés;50072.52;5889.31;2438.99;1133.53;98.0;82.07;30.45;24.78;15.05;7.93;16524957.67
2021-10-18;Primo dose récente;1759.07;117.6;49.69;25.69;0.0;0.0;0.0;0.0;0.0;0.0;384442.17
2021-10-18;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.54
2021-10-19;Non-vaccinés;45588.21;6442.73;2027.1;930.92;100.27;75.38;32.02;23.26;12.3;9.68;16499522.16
2021-10-19;Complet - avec rappel de moins de 3 mois;4685.61;302.66;36.45;8.51;1.5;1.5;0.03;0.03;0.14;0.14;1512170.11
2021-10-20;Primo dose récente;1421.68;136.62;41.34;18.0;2.17;2.17;0.08;0.08;0.01;0.0;370448.91
2021-10-20;Primo dose efficace;5543.29;582.67;80.49;39.85;7.66;7.24;0.0;0.0;0.03;0.0;2029675.9
2021-10-20;Complet de 6 mois ou plus - sans rappel;9207.57;1030.67;317.64;148.14;30.23;19.54;10.43;9.1;5.05;3.0;3470919.78
2021-10-20;Complet - avec rappel de moins de 3 mois;4083.63;376.5;49.34;13.74;2.88;2.63;1.08;1.08;1.15;1.0;1582194.18
2021-10-21;Complet de moins de 3 mois - sans rappel;24482.3;3928.13;543.83;267.61;11.76;8.36;0.21;0.11;2.11;2.11;17366921.1
2021-10-21;Complet - avec rappel de moins de 3 mois;3242.83;351.13;32.55;12.94;4.33;4.33;0.25;0.25;0.01;0.01;1656054.18
2021-10-22;Non-vaccinés;45570.28;6098.36;2111.64;927.86;92.54;70.21;37.32;29.49;14.36;11.12;16417097.46
2021-10-22;Primo dose efficace;5261.57;526.01;88.99;35.71;5.71;3.91;0.0;0.0;0.11;0.11;1980377.78
2021-10-22;Complet de 6 mois ou plus - sans rappel;9478.57;1035.89;316.23;138.6;33.14;24.37;5.36;5.03;7.02;4.26;3703831.33
2021-10-22;Complet - avec rappel de moins de 3 mois;4333.68;365.59;46.36;17.24;4.05;4.05;2.25;2.25;0.11;0.11;1723991.42
2021-10-23;Complet de moins de 3 mois - sans rappel;22883.85;1464.32;279.86;123.74;10.97;5.49;3.07;2.07;0.34;0.34;16522479.32
2021-10-23;Complet entre 3 mois et 6 mois - sans rappel;43029.32;3123.2;1050.41;477.29;41.81;32.75;14.57;10.41;5.17;5.17;26639052.91
2021-10-24;Primo dose récente;211.01;15.56;1.36;1.1;0.0;0.0;0.01;0.01;0.0;0.0;342181.09
2021-10-24;Primo dose efficace;1158.75;54.92;17.52;4.0;0.02;0.02;1.0;1.0;0.0;0.0;1936232.46
2021-10-25;Non-vaccinés;41632.77;5156.74;2464.59;1188.82;93.86;67.94;37.28;29.82;13.25;10.77;16354328.72
2021-10-25;Primo dose récente;1441.13;82.12;38.06;15.72;1.02;1.02;0.53;0.53;0.0;0.0;340644.73
2021-10-25;Complet entre 3 mois et 6 mois - sans rappel;67493.54;7189.22;2246.78;1145.43;64.52;47.25;21.3;19.3;7.0;5.91;26897134.8
2021-10-25;Complet de 6 mois ou plus - sans rappel;13556.12;1263.66;494.22;228.71;42.36;34.14;5.68;5.14;4.16;3.74;3929239.82
2021-10-26;Primo dose efficace;5046.15;492.96;89.29;43.01;4.91;2.37;2.18;2.18;1.01;1.01;1919619.11
2021-10-26;Complet entre 3 mois et 6 mois - sans rappel;53736.85;7369.31;1841.56;946.82;60.91;44.51;15.94;10.94;7.57;4.57;27113708.77
2021-10-27;Primo dose efficace;4527.62;429.66;93.73;44.12;11.58;6.1;0.17;0.17;0.05;0.05;1905371.21
2021-10-28;Complet de moins de 3 mois - sans rappel;19752.27;2984.04;526.04;262.66;12.49;11.04;4.83;4.83;0.33;0.33;15157674.97
2021-10-28;Complet - avec rappel entre 3 mois et 6 mois;1.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.91
2021-10-29;Primo dose récente;1217.05;143.67;44.27;29.33;1.25;1.25;0.0;0.0;0.0;0.0;315425.52
2021-10-29;Complet - avec rappel de moins de 3 mois;4460.88;474.73;60.21;20.96;7.21;6.21;2.41;2.41;1.11;1.11;2182744.23
2021-10-30;Primo dose efficace;3691.6;268.58;69.76;28.24;11.78;4.53;1.0;1.0;0.0;0.0;1849527.48
2021-10-30;Complet de moins de 3 mois - sans rappel;18518.1;1324.79;408.21;139.42;19.02;16.83;1.33;1.0;0.09;0.09;14534965.11
2021-10-30;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.61
2021-10-31;Non-vaccinés;7676.39;946.77;384.56;135.97;59.06;46.72;28.34;14.84;6.0;4.0;16210688.21
2021-10-31;Primo dose efficace;1274.02;80.01;18.07;6.1;5.01;3.54;2.02;0.02;0.0;0.0;1834953.72
2021-10-31;Complet de moins de 3 mois - sans rappel;6804.79;357.17;132.97;55.03;12.91;11.9;2.79;1.79;1.0;1.0;14349455.84
2021-10-31;Complet - avec rappel de moins de 3 mois;1857.95;148.2;3.03;1.18;0.4;0.4;0.86;0.86;0.0;0.0;2334540.28
2021-11-01;Non-vaccinés;8858.58;1073.81;492.95;204.24;73.11;54.82;23.08;18.85;16.58;15.47;16209785.12
2021-11-01;Primo dose récente;337.54;21.96;12.48;10.29;0.07;0.07;1.56;0.5;0.01;0.01;292959.35
2021-11-01;Complet de moins de 3 mois - sans rappel;7429.21;422.04;163.85;62.91;13.15;9.31;1.39;1.39;0.14;0.14;14289415.86
2021-11-01;Complet de 6 mois ou plus - sans rappel;4180.57;338.52;138.68;49.03;22.07;20.3;6.46;6.46;5.35;5.16;4567715.35
2021-11-02;Primo dose récente;1259.3;82.88;47.96;20.04;1.04;1.04;2.06;1.0;0.0;0.0;273422.33
2021-11-02;Complet - avec rappel de moins de 3 mois;9767.9;566.41;108.54;26.27;11.27;8.05;3.17;1.17;3.0;2.0;2420620.43
2021-11-03;Non-vaccinés;30316.54;5192.79;2879.31;1417.42;125.07;89.55;34.87;25.26;11.92;11.42;16181105.06
2021-11-03;Primo dose efficace;4321.33;467.86;106.35;51.53;4.23;3.56;4.24;3.1;4.0;2.0;1811827.29
2021-11-04;Non-vaccinés;27158.61;5185.43;2634.94;1292.12;120.54;88.14;38.15;29.65;16.08;13.03;16153564.06
2021-11-04;Primo dose efficace;4031.63;464.54;109.57;57.72;8.41;5.17;1.71;1.71;2.15;0.06;1797694.88
2021-11-04;Complet de 6 mois ou plus - sans rappel;10997.94;1750.25;634.04;306.78;38.76;32.35;18.86;15.86;6.94;6.07;4961844.28
2021-11-04;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.38
2021-11-05;Primo dose récente;945.67;79.33;28.46;11.71;2.02;2.02;0.06;0.0;0.0;0.0;265077.01
2021-11-05;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.39
2021-11-05;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.61
2021-11-06;Non-vaccinés;24155.89;2963.34;1877.25;814.02;85.08;53.42;32.71;23.69;8.75;7.75;16101673.07
2021-11-06;Complet de moins de 3 mois - sans rappel;16428.9;1448.04;508.27;219.45;13.04;11.67;4.94;4.88;1.12;1.12;13041520.62
2021-11-06;Complet de 6 mois ou plus - sans rappel;12335.8;1022.08;439.48;177.37;34.09;26.57;7.71;7.65;13.71;12.71;5310855.25
2021-11-07;Primo dose récente;183.47;11.33;8.3;6.46;0.03;0.03;0.0;0.0;0.0;0.0;256549.47
2021-11-07;Complet entre 3 mois et 6 mois - sans rappel;13726.14;1087.68;518.84;224.26;50.8;39.14;16.75;15.75;8.49;7.49;28284715.02
2021-11-07;Complet de 6 mois ou plus - sans rappel;3908.8;311.19;133.2;59.0;43.49;37.77;10.0;9.0;4.9;3.4;5341569.04
2021-11-07;Complet - avec rappel de moins de 3 mois;2389.31;145.38;9.0;5.64;3.55;2.16;0.0;0.0;0.0;0.0;2878942.43
2021-11-08;Non-vaccinés;40681.85;6284.03;4177.72;2169.33;140.63;108.86;43.67;38.37;13.55;9.33;16081336.12
2021-11-08;Complet - avec rappel de moins de 3 mois;11505.99;803.98;126.5;35.79;8.7;7.74;0.25;0.0;0.27;0.27;2881841.49
2021-11-08;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.33
2021-11-09;Non-vaccinés;35025.31;6403.99;3319.16;1729.01;139.55;105.21;54.85;43.56;14.31;7.14;16063023.36
2021-11-09;Complet de 6 mois ou plus - sans rappel;15794.05;2496.75;954.3;461.69;81.18;65.01;17.15;12.04;6.5;6.5;5632393.6
2021-11-10;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.61
2021-11-11;Primo dose efficace;1311.17;86.88;29.22;12.9;5.73;4.32;0.35;0.35;1.0;1.0;1740958.23
2021-11-11;Complet de moins de 3 mois - sans rappel;5653.15;447.3;182.52;56.61;21.31;16.34;3.22;1.22;1.2;0.2;11974105.65
2021-11-11;Complet - avec rappel de moins de 3 mois;2303.6;200.61;23.48;3.82;10.43;10.2;0.77;0.27;1.0;1.0;3101363.34
2021-11-11;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.61
2021-11-12;Primo dose efficace;5248.53;526.33;169.46;76.62;11.5;9.1;6.13;6.13;1.0;1.0;1727626.01
2021-11-12;Complet de moins de 3 mois - sans rappel;23537.18;3217.18;1299.15;616.94;25.2;18.07;5.94;3.94;0.2;0.2;11691875.48
2021-11-12;Complet de 6 mois ou plus - sans rappel;21244.24;2907.65;1450.07;739.21;66.45;48.01;17.77;17.37;8.5;8.5;5945223.55
2021-11-12;Complet - avec rappel entre 3 mois et 6 mois;2.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.43
2021-11-13;Non-vaccinés;27051.91;3661.58;2496.89;1104.62;149.93;112.59;37.85;28.02;17.72;13.52;15984392.55
2021-11-13;Complet entre 3 mois et 6 mois - sans rappel;50533.96;5623.09;2709.52;1349.54;64.8;56.42;15.48;12.67;9.49;7.3;28761626.35
2021-11-13;Complet de 6 mois ou plus - sans rappel;14360.77;1490.61;736.65;361.88;64.67;51.41;16.19;12.82;8.25;7.08;6004436.48
2021-11-14;Non-vaccinés;7593.67;990.43;589.23;227.26;119.3;92.16;37.6;32.6;18.61;11.99;15965987.43
2021-11-14;Primo dose récente;162.44;8.9;6.89;1.29;1.0;1.0;1.04;1.04;0.01;0.0;233924.57
2021-11-14;Primo dose efficace;967.73;62.1;30.37;9.15;5.41;4.11;1.02;1.02;3.09;3.06;1691571.4
2021-11-14;Complet de moins de 3 mois - sans rappel;4876.94;431.51;176.53;84.74;25.97;17.56;4.13;3.13;0.04;0.0;11245374.1
2021-11-14;Complet entre 3 mois et 6 mois - sans rappel;13195.89;1255.68;708.43;291.49;41.09;34.34;11.48;10.48;10.61;8.84;28859055.65
2021-11-14;Complet - avec rappel entre 3 mois et 6 mois;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;55.21
2021-11-14;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.61
2021-11-15;Complet entre 3 mois et 6 mois - sans rappel;85733.82;14360.9;7014.29;3867.64;103.32;84.48;27.35;21.56;6.1;6.1;28880591.6
2021-11-15;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.61
2021-11-16;Complet de moins de 3 mois - sans rappel;22850.0;4231.92;1302.93;631.23;32.16;19.06;4.41;2.25;4.0;4.0;10885096.15
2021-11-16;Complet entre 3 mois et 6 mois - sans rappel;74960.94;15023.53;5705.42;3100.0;120.14;102.36;27.04;21.74;12.5;11.5;29044528.59
2021-11-17;Non-vaccinés;49238.04;9404.36;5924.27;2788.14;160.48;122.33;50.12;36.17;17.36;12.44;15925830.32
2021-11-17;Complet entre 3 mois et 6 mois - sans rappel;74923.54;14932.82;6018.96;3228.93;110.86;87.95;15.02;9.33;13.14;13.14;29214862.81
