dep;jour;n_dose1;n_complet;n_cum_dose1;n_cum_complet;couv_dose1;couv_complet
67;2021-04-30;7145;2428;256974;99352;22.7;8.8
67;2021-05-01;2668;775;259642;100127;22.9;8.8
67;2021-05-02;2171;663;261813;100790;23.1;8.9
67;2021-05-03;5542;2601;267355;103391;23.6;9.1
67;2021-05-04;5834;3591;273189;106982;24.1;9.4
67;2021-05-05;5190;4171;278379;111153;24.6;9.8
67;2021-05-06;6693;4881;285072;116034;25.2;10.2
67;2021-05-07;6400;6903;291472;122937;25.7;10.9
67;2021-05-08;3536;1003;295008;123940;26.0;10.9
67;2021-05-09;3355;587;298363;124527;26.3;11.0
67;2021-05-10;4676;4525;303039;129052;26.8;11.4
67;2021-05-11;5626;4919;308665;133971;27.3;11.8
67;2021-05-12;6539;4801;315204;138772;27.8;12.3
67;2021-05-13;7266;1685;322470;140457;28.5;12.4
67;2021-05-14;8829;5343;331299;145800;29.3;12.9
67;2021-05-15;8146;3637;339445;149437;30.0;13.2
67;2021-05-16;6121;965;345566;150402;30.5;13.3
67;2021-05-17;5652;3895;351218;154297;31.0;13.6
67;2021-05-18;6806;3958;358024;158255;31.6;14.0
67;2021-05-19;7304;4129;365328;162384;32.3;14.3
67;2021-05-20;8627;4194;373955;166578;33.0;14.7
67;2021-05-21;8111;5838;382066;172416;33.7;15.2
67;2021-05-22;5895;3406;387961;175822;34.3;15.5
67;2021-05-23;2626;590;390587;176412;34.5;15.6
67;2021-05-24;4377;847;394964;177259;34.9;15.7
67;2021-05-25;5358;4757;400322;182016;35.3;16.1
67;2021-05-26;5922;4862;406244;186878;35.9;16.5
67;2021-05-27;7263;4883;413507;191761;36.5;16.9
67;2021-05-28;7902;6479;421409;198240;37.2;17.5
67;2021-05-29;6595;3849;428004;202089;37.8;17.8
67;2021-05-30;1125;808;429129;202897;37.9;17.9
67;2021-05-31;6347;4020;435476;206917;38.4;18.3
67;2021-06-01;7238;4373;442714;211290;39.1;18.7
67;2021-06-02;7855;4138;450569;215428;39.8;19.0
67;2021-06-03;8755;4834;459324;220262;40.6;19.4
67;2021-06-04;8529;6080;467853;226342;41.3;20.0
67;2021-06-05;6499;3980;474352;230322;41.9;20.3
67;2021-06-06;3416;871;477768;231193;42.2;20.4
67;2021-06-07;7364;4239;485132;235432;42.8;20.8
67;2021-06-08;8576;4906;493708;240338;43.6;21.2
67;2021-06-09;9054;4751;502762;245089;44.4;21.6
67;2021-06-10;9629;4956;512391;250045;45.2;22.1
67;2021-06-11;7980;8320;520371;258365;45.9;22.8
67;2021-06-12;6677;5179;527048;263544;46.5;23.3
67;2021-06-13;3050;1026;530098;264570;46.8;23.4
67;2021-06-14;5434;6456;535532;271026;47.3;23.9
67;2021-06-15;6619;6725;542151;277751;47.9;24.5
67;2021-06-16;6848;6680;548999;284431;48.5;25.1
67;2021-06-17;7142;9021;556141;293452;49.1;25.9
67;2021-06-18;7446;8466;563587;301918;49.8;26.7
67;2021-06-19;6308;5937;569895;307855;50.3;27.2
67;2021-06-20;1427;1400;571322;309255;50.4;27.3
67;2021-06-21;4192;6744;575514;315999;50.8;27.9
68;2020-12-27;0;0;0;0;0.0;0.0
68;2020-12-28;0;0;0;0;0.0;0.0
68;2020-12-29;0;0;0;0;0.0;0.0
68;2020-12-30;0;0;0;0;0.0;0.0
68;2020-12-31;0;0;0;0;0.0;0.0
68;2021-01-01;0;0;0;0;0.0;0.0
68;2021-01-02;0;0;0;0;0.0;0.0
68;2021-01-03;0;0;0;0;0.0;0.0
68;2021-01-04;1;0;1;0;0.0;0.0
68;2021-01-05;11;0;12;0;0.0;0.0
68;2021-01-06;244;2;256;2;0.0;0.0
68;2021-01-07;75;0;331;2;0.0;0.0
68;2021-01-08;118;1;449;3;0.1;0.0
68;2021-01-09;20;0;469;3;0.1;0.0
68;2021-01-10;0;0;469;3;0.1;0.0
68;2021-01-11;82;1;551;4;0.1;0.0
68;2021-01-12;386;0;937;4;0.1;0.0
68;2021-01-13;703;1;1640;5;0.2;0.0
68;2021-01-14;373;3;2013;8;0.3;0.0
68;2021-01-15;203;1;2216;9;0.3;0.0
68;2021-01-16;0;0;2216;9;0.3;0.0
68;2021-01-17;0;0;2216;9;0.3;0.0
68;2021-01-18;378;5;2594;14;0.3;0.0
68;2021-01-19;560;4;3154;18;0.4;0.0
68;2021-01-20;704;9;3858;27;0.5;0.0
68;2021-01-21;1378;12;5236;39;0.7;0.0
68;2021-01-22;1497;12;6733;51;0.9;0.0
68;2021-01-23;215;4;6948;55;0.9;0.0
68;2021-01-24;697;0;7645;55;1.0;0.0
68;2021-01-25;1385;46;9030;101;1.2;0.0
68;2021-01-26;1551;81;10581;182;1.4;0.0
68;2021-01-27;2728;136;13309;318;1.7;0.0
68;2021-01-28;2309;54;15618;372;2.0;0.0
68;2021-01-29;1499;115;17117;487;2.2;0.1
68;2021-01-30;164;0;17281;487;2.3;0.1
68;2021-01-31;0;0;17281;487;2.3;0.1
68;2021-02-01;736;102;18017;589;2.4;0.1
68;2021-02-02;866;303;18883;892;2.5;0.1
68;2021-02-03;995;615;19878;1507;2.6;0.2
68;2021-02-04;1000;325;20878;1832;2.7;0.2
68;2021-02-05;944;238;21822;2070;2.9;0.3
68;2021-02-06;137;0;21959;2070;2.9;0.3
68;2021-02-07;1;16;21960;2086;2.9;0.3
68;2021-02-08;891;18;22851;2104;3.0;0.3
68;2021-02-09;1357;43;24208;2147;3.2;0.3
68;2021-02-10;1451;57;25659;2204;3.4;0.3
68;2021-02-11;1487;461;27146;2665;3.6;0.3
68;2021-02-12;1548;447;28694;3112;3.8;0.4
68;2021-02-13;132;0;28826;3112;3.8;0.4
68;2021-02-14;57;231;28883;3343;3.8;0.4
68;2021-02-15;661;1086;29544;4429;3.9;0.6
68;2021-02-16;860;1371;30404;5800;4.0;0.8
68;2021-02-17;1279;2134;31683;7934;4.2;1.0
68;2021-02-18;1629;2032;33312;9966;4.4;1.3
68;2021-02-19;980;1359;34292;11325;4.5;1.5
68;2021-02-20;93;125;34385;11450;4.5;1.5
68;2021-02-21;1;40;34386;11490;4.5;1.5
68;2021-02-22;447;800;34833;12290;4.6;1.6
68;2021-02-23;639;1058;35472;13348;4.6;1.7
68;2021-02-24;851;1159;36323;14507;4.8;1.9
68;2021-02-25;1210;1242;37533;15749;4.9;2.1
68;2021-02-26;1200;985;38733;16734;5.1;2.2
68;2021-02-27;540;172;39273;16906;5.1;2.2
68;2021-02-28;10;1;39283;16907;5.1;2.2
68;2021-03-01;937;765;40220;17672;5.3;2.3
68;2021-03-02;1212;919;41432;18591;5.4;2.4
68;2021-03-03;1586;961;43018;19552;5.6;2.6
68;2021-03-04;1986;1031;45004;20583;5.9;2.7
68;2021-03-05;2351;1035;47355;21618;6.2;2.8
68;2021-03-06;2272;222;49627;21840;6.5;2.9
68;2021-03-07;836;98;50463;21938;6.6;2.9
68;2021-03-08;1470;968;51933;22906;6.8;3.0
68;2021-03-09;1692;1334;53625;24240;7.0;3.2
68;2021-03-10;1957;1811;55582;26051;7.3;3.4
68;2021-03-11;2633;1911;58215;27962;7.6;3.7
68;2021-03-12;2623;1403;60838;29365;8.0;3.8
68;2021-03-13;3315;210;64153;29575;8.4;3.9
68;2021-03-14;1541;52;65694;29627;8.6;3.9
68;2021-03-15;1791;611;67485;30238;8.8;4.0
68;2021-03-16;1997;594;69482;30832;9.1;4.0
68;2021-03-17;1952;712;71434;31544;9.4;4.1
68;2021-03-18;2218;938;73652;32482;9.7;4.3
68;2021-03-19;3083;722;76735;33204;10.1;4.4
68;2021-03-20;972;112;77707;33316;10.2;4.4
68;2021-03-21;67;1;77774;33317;10.2;4.4
68;2021-03-22;1964;578;79738;33895;10.4;4.4
68;2021-03-23;2850;610;82588;34505;10.8;4.5
68;2021-03-24;3168;805;85756;35310;11.2;4.6
68;2021-03-25;3498;780;89254;36090;11.7;4.7
68;2021-03-26;3889;693;93143;36783;12.2;4.8
68;2021-03-27;1093;156;94236;36939;12.3;4.8
68;2021-03-28;55;3;94291;36942;12.4;4.8
68;2021-03-29;2261;1384;96552;38326;12.7;5.0
68;2021-03-30;2923;1298;99475;39624;13.0;5.2
68;2021-03-31;2638;1364;102113;40988;13.4;5.4
68;2021-04-01;2744;1553;104857;42541;13.7;5.6
68;2021-04-02;242;85;105099;42626;13.8;5.6
68;2021-04-03;239;123;105338;42749;13.8;5.6
68;2021-04-04;1;0;105339;42749;13.8;5.6
68;2021-04-05;46;2;105385;42751;13.8;5.6
68;2021-04-06;1786;1324;107171;44075;14.0;5.8
68;2021-04-07;2578;1529;109749;45604;14.4;6.0
68;2021-04-08;3225;1503;112974;47107;14.8;6.2
68;2021-04-09;4183;1518;117157;48625;15.4;6.4
68;2021-04-10;1190;1979;118347;50604;15.5;6.6
68;2021-04-11;125;1318;118472;51922;15.5;6.8
68;2021-04-12;2663;1638;121135;53560;15.9;7.0
68;2021-04-13;2758;2122;123893;55682;16.2;7.3
68;2021-04-14;3598;2258;127491;57940;16.7;7.6
68;2021-04-15;4016;2140;131507;60080;17.2;7.9
68;2021-04-16;3922;2071;135429;62151;17.7;8.1
68;2021-04-17;1056;430;136485;62581;17.9;8.2
68;2021-04-18;85;9;136570;62590;17.9;8.2
68;2021-04-19;2355;1848;138925;64438;18.2;8.4
68;2021-04-20;2435;2329;141360;66767;18.5;8.7
68;2021-04-21;2814;2490;144174;69257;18.9;9.1
68;2021-04-22;3280;1969;147454;71226;19.3;9.3
68;2021-04-23;3402;2075;150856;73301;19.8;9.6
68;2021-04-24;832;480;151688;73781;19.9;9.7
68;2021-04-25;208;20;151896;73801;19.9;9.7
68;2021-04-26;2327;2108;154223;75909;20.2;9.9
68;2021-04-27;2599;2214;156822;78123;20.5;10.2
68;2021-04-28;3569;1770;160391;79893;21.0;10.5
68;2021-04-29;4158;1734;164549;81627;21.6;10.7
68;2021-04-30;4832;1352;169381;82979;22.2;10.9
68;2021-05-01;926;116;170307;83095;22.3;10.9
68;2021-05-02;728;70;171035;83165;22.4;10.9
68;2021-05-03;3611;1821;174646;84986;22.9;11.1
68;2021-05-04;3937;2369;178583;87355;23.4;11.4
68;2021-05-05;3630;3238;182213;90593;23.9;11.9
68;2021-05-06;4798;2867;187011;93460;24.5;12.2
68;2021-05-07;4512;2909;191523;96369;25.1;12.6
68;2021-05-08;1656;207;193179;96576;25.3;12.7
68;2021-05-09;1074;103;194253;96679;25.5;12.7
68;2021-05-10;3157;3724;197410;100403;25.9;13.2
68;2021-05-11;4709;3605;202119;104008;26.5;13.6
68;2021-05-12;5746;3257;207865;107265;27.2;14.1
68;2021-05-13;4743;832;212608;108097;27.9;14.2
68;2021-05-14;5948;2112;218556;110209;28.6;14.4
68;2021-05-15;3548;901;222104;111110;29.1;14.6
68;2021-05-16;667;115;222771;111225;29.2;14.6
68;2021-05-17;4437;2480;227208;113705;29.8;14.9
68;2021-05-18;6075;2281;233283;115986;30.6;15.2
68;2021-05-19;5829;2846;239112;118832;31.3;15.6
68;2021-05-20;5890;2370;245002;121202;32.1;15.9
68;2021-05-21;5756;2860;250758;124062;32.9;16.3
68;2021-05-22;2567;921;253325;124983;33.2;16.4
68;2021-05-23;10;16;253335;124999;33.2;16.4
68;2021-05-24;2300;960;255635;125959;33.5;16.5
68;2021-05-25;4300;3399;259935;129358;34.1;16.9
68;2021-05-26;4822;3348;264757;132706;34.7;17.4
68;2021-05-27;5376;3372;270133;136078;35.4;17.8
68;2021-05-28;5597;3668;275730;139746;36.1;18.3
68;2021-05-29;1523;1177;277253;140923;36.3;18.5
68;2021-05-30;41;46;277294;140969;36.3;18.5
68;2021-05-31;5148;2358;282442;143327;37.0;18.8
68;2021-06-01;5931;2766;288373;146093;37.8;19.1
68;2021-06-02;4838;2974;293211;149067;38.4;19.5
68;2021-06-03;5914;3083;299125;152150;39.2;19.9
68;2021-06-04;4866;3301;303991;155451;39.8;20.4
68;2021-06-05;772;1168;304763;156619;39.9;20.5
68;2021-06-06;64;115;304827;156734;39.9;20.5
68;2021-06-07;4738;3035;309565;159769;40.6;20.9
68;2021-06-08;4999;3546;314564;163315;41.2;21.4
68;2021-06-09;4895;3418;319459;166733;41.9;21.8
68;2021-06-10;5164;3094;324623;169827;42.5;22.3
68;2021-06-11;5007;4129;329630;173956;43.2;22.8
68;2021-06-12;3012;1759;332642;175715;43.6;23.0
68;2021-06-13;509;678;333151;176393;43.7;23.1
68;2021-06-14;2500;4381;335651;180774;44.0;23.7
68;2021-06-15;3083;4730;338734;185504;44.4;24.3
68;2021-06-16;3369;4414;342103;189918;44.8;24.9
68;2021-06-17;2337;4441;344440;194359;45.1;25.5
68;2021-06-18;3317;5149;347757;199508;45.6;26.1
68;2021-06-19;2231;2171;349988;201679;45.9;26.4
68;2021-06-20;243;888;350231;202567;45.9;26.5
68;2021-06-21;2035;5143;352266;207710;46.2;27.2
69;2020-12-27;0;0;0;0;0.0;0.0
69;2020-12-28;6;0;6;0;0.0;0.0
69;2020-12-29;5;0;11;0;0.0;0.0
69;2020-12-30;6;0;17;0;0.0;0.0
69;2020-12-31;10;0;27;0;0.0;0.0
69;2021-01-01;1;0;28;0;0.0;0.0
69;2021-01-02;1;0;29;0;0.0;0.0
69;2021-01-03;0;0;29;0;0.0;0.0
69;2021-01-04;10;0;39;0;0.0;0.0
69;2021-01-05;210;0;249;0;0.0;0.0
69;2021-01-06;502;0;751;0;0.0;0.0
69;2021-01-07;796;1;1547;1;0.1;0.0
69;2021-01-08;816;0;2363;1;0.1;0.0
69;2021-01-09;35;0;2398;1;0.1;0.0
69;2021-01-10;1;0;2399;1;0.1;0.0
69;2021-01-11;1118;2;3517;3;0.2;0.0
69;2021-01-12;1375;4;4892;7;0.3;0.0
69;2021-01-13;1345;2;6237;9;0.3;0.0
69;2021-01-14;2254;21;8491;30;0.5;0.0
69;2021-01-15;1819;8;10310;38;0.5;0.0
69;2021-01-16;956;3;11266;41;0.6;0.0
69;2021-01-17;269;2;11535;43;0.6;0.0
69;2021-01-18;1670;15;13205;58;0.7;0.0
69;2021-01-19;3514;58;16719;116;0.9;0.0
69;2021-01-20;4399;21;21118;137;1.1;0.0
69;2021-01-21;3958;17;25076;154;1.3;0.0
69;2021-01-22;3127;14;28203;168;1.5;0.0
69;2021-01-23;1274;0;29477;168;1.6;0.0
69;2021-01-24;99;0;29576;168;1.6;0.0
69;2021-01-25;2212;27;31788;195;1.7;0.0
69;2021-01-26;2560;86;34348;281;1.8;0.0
69;2021-01-27;2351;176;36699;457;2.0;0.0
69;2021-01-28;2209;376;38908;833;2.1;0.0
69;2021-01-29;2105;282;41013;1115;2.2;0.1
69;2021-01-30;886;2;41899;1117;2.2;0.1
69;2021-01-31;62;0;41961;1117;2.2;0.1
69;2021-02-01;1114;403;43075;1520;2.3;0.1
69;2021-02-02;1547;415;44622;1935;2.4;0.1
69;2021-02-03;1434;532;46056;2467;2.5;0.1
69;2021-02-04;1768;949;47824;3416;2.5;0.2
69;2021-02-05;817;814;48641;4230;2.6;0.2
69;2021-02-06;358;51;48999;4281;2.6;0.2
69;2021-02-07;0;0;48999;4281;2.6;0.2
69;2021-02-08;1133;1079;50132;5360;2.7;0.3
69;2021-02-09;2045;2092;52177;7452;2.8;0.4
69;2021-02-10;1840;2665;54017;10117;2.9;0.5
69;2021-02-11;1858;3289;55875;13406;3.0;0.7
69;2021-02-12;1892;2105;57767;15511;3.1;0.8
69;2021-02-13;459;802;58226;16313;3.1;0.9
69;2021-02-14;86;38;58312;16351;3.1;0.9
69;2021-02-15;1009;1779;59321;18130;3.2;1.0
69;2021-02-16;982;2448;60303;20578;3.2;1.1
69;2021-02-17;1026;2392;61329;22970;3.3;1.2
69;2021-02-18;965;2339;62294;25309;3.3;1.3
69;2021-02-19;892;1897;63186;27206;3.4;1.5
69;2021-02-20;326;916;63512;28122;3.4;1.5
69;2021-02-21;50;69;63562;28191;3.4;1.5
69;2021-02-22;609;2102;64171;30293;3.4;1.6
69;2021-02-23;736;2237;64907;32530;3.5;1.7
69;2021-02-24;966;2248;65873;34778;3.5;1.9
69;2021-02-25;2208;2702;68081;37480;3.6;2.0
69;2021-02-26;2774;1897;70855;39377;3.8;2.1
69;2021-02-27;923;563;71778;39940;3.8;2.1
69;2021-02-28;145;96;71923;40036;3.8;2.1
69;2021-03-01;2148;881;74071;40917;3.9;2.2
69;2021-03-02;3270;1354;77341;42271;4.1;2.3
69;2021-03-03;3651;1176;80992;43447;4.3;2.3
69;2021-03-04;4813;1205;85805;44652;4.6;2.4
69;2021-03-05;5838;1138;91643;45790;4.9;2.4
69;2021-03-06;3393;381;95036;46171;5.1;2.5
69;2021-03-07;635;34;95671;46205;5.1;2.5
69;2021-03-08;2933;1071;98604;47276;5.3;2.5
69;2021-03-09;4603;1170;103207;48446;5.5;2.6
69;2021-03-10;5047;969;108254;49415;5.8;2.6
69;2021-03-11;6579;890;114833;50305;6.1;2.7
69;2021-03-12;8746;1050;123579;51355;6.6;2.7
69;2021-03-13;4914;185;128493;51540;6.8;2.7
69;2021-03-14;2730;83;131223;51623;7.0;2.8
69;2021-03-15;4791;648;136014;52271;7.3;2.8
69;2021-03-16;3810;598;139824;52869;7.5;2.8
69;2021-03-17;3935;826;143759;53695;7.7;2.9
69;2021-03-18;4950;1557;148709;55252;7.9;2.9
69;2021-03-19;6671;983;155380;56235;8.3;3.0
69;2021-03-20;3579;242;158959;56477;8.5;3.0
69;2021-03-21;1965;71;160924;56548;8.6;3.0
69;2021-03-22;4532;763;165456;57311;8.8;3.1
69;2021-03-23;7339;756;172795;58067;9.2;3.1
69;2021-03-24;6433;907;179228;58974;9.6;3.1
69;2021-03-25;8557;1053;187785;60027;10.0;3.2
69;2021-03-26;8800;1169;196585;61196;10.5;3.3
69;2021-03-27;3137;759;199722;61955;10.6;3.3
69;2021-03-28;2204;151;201926;62106;10.8;3.3
69;2021-03-29;4086;2167;206012;64273;11.0;3.4
69;2021-03-30;7623;2463;213635;66736;11.4;3.6
69;2021-03-31;6332;3125;219967;69861;11.7;3.7
69;2021-04-01;8390;2689;228357;72550;12.2;3.9
69;2021-04-02;8285;3056;236642;75606;12.6;4.0
69;2021-04-03;5416;2148;242058;77754;12.9;4.1
69;2021-04-04;6596;539;248654;78293;13.3;4.2
69;2021-04-05;6173;793;254827;79086;13.6;4.2
69;2021-04-06;5067;3481;259894;82567;13.9;4.4
69;2021-04-07;5146;3907;265040;86474;14.1;4.6
69;2021-04-08;6388;4094;271428;90568;14.5;4.8
69;2021-04-09;9119;3756;280547;94324;15.0;5.0
69;2021-04-10;3041;2508;283588;96832;15.1;5.2
69;2021-04-11;2032;1893;285620;98725;15.2;5.3
69;2021-04-12;5437;3640;291057;102365;15.5;5.5
69;2021-04-13;7043;4097;298100;106462;15.9;5.7
69;2021-04-14;6685;4093;304785;110555;16.2;5.9
69;2021-04-15;7875;4550;312660;115105;16.7;6.1
69;2021-04-16;7816;4474;320476;119579;17.1;6.4
69;2021-04-17;5026;2343;325502;121922;17.4;6.5
69;2021-04-18;1712;1806;327214;123728;17.4;6.6
69;2021-04-19;6994;3771;334208;127499;17.8;6.8
69;2021-04-20;6464;4742;340672;132241;18.2;7.0
69;2021-04-21;5664;4412;346336;136653;18.5;7.3
69;2021-04-22;6377;5404;352713;142057;18.8;7.6
69;2021-04-23;6667;4814;359380;146871;19.2;7.8
69;2021-04-24;3143;2018;362523;148889;19.3;7.9
69;2021-04-25;2104;1551;364627;150440;19.4;8.0
69;2021-04-26;4485;3891;369112;154331;19.7;8.2
69;2021-04-27;6498;5321;375610;159652;20.0;8.5
69;2021-04-28;6236;4840;381846;164492;20.4;8.8
69;2021-04-29;6669;5338;388515;169830;20.7;9.1
69;2021-04-30;6897;6150;395412;175980;21.1;9.4
69;2021-05-01;3289;639;398701;176619;21.3;9.4
69;2021-05-02;1617;5907;400318;182526;21.3;9.7
69;2021-05-03;5730;8247;406048;190773;21.6;10.2
69;2021-05-04;7554;8161;413602;198934;22.0;10.6
69;2021-05-05;11145;5623;424747;204557;22.6;10.9
69;2021-05-06;12382;6197;437129;210754;23.3;11.2
69;2021-05-07;11533;7105;448662;217859;23.9;11.6
69;2021-05-08;4246;1644;452908;219503;24.1;11.7
69;2021-05-09;6626;2686;459534;222189;24.5;11.8
69;2021-05-10;6827;6052;466361;228241;24.9;12.2
69;2021-05-11;9717;7021;476078;235262;25.4;12.5
69;2021-05-12;12256;6770;488334;242032;26.0;12.9
69;2021-05-13;10684;2543;499018;244575;26.6;13.0
69;2021-05-14;12389;5202;511407;249777;27.3;13.3
69;2021-05-15;8964;2578;520371;252355;27.7;13.5
69;2021-05-16;8352;1848;528723;254203;28.2;13.5
69;2021-05-17;11171;5570;539894;259773;28.8;13.8
69;2021-05-18;13000;6307;552894;266080;29.5;14.2
69;2021-05-19;13423;5782;566317;271862;30.2;14.5
69;2021-05-20;10976;6014;577293;277876;30.8;14.8
69;2021-05-21;10610;6499;587903;284375;31.3;15.2
69;2021-05-22;5504;2552;593407;286927;31.6;15.3
69;2021-05-23;4521;1516;597928;288443;31.9;15.4
69;2021-05-24;7511;1856;605439;290299;32.3;15.5
69;2021-05-25;9425;6131;614864;296430;32.8;15.8
69;2021-05-26;9906;6051;624770;302481;33.3;16.1
69;2021-05-27;10189;6723;634959;309204;33.8;16.5
69;2021-05-28;11285;8709;646244;317913;34.4;16.9
69;2021-05-29;7235;6043;653479;323956;34.8;17.3
69;2021-05-30;7337;3148;660816;327104;35.2;17.4
69;2021-05-31;10741;6333;671557;333437;35.8;17.8
69;2021-06-01;11288;7478;682845;340915;36.4;18.2
69;2021-06-02;13921;6665;696766;347580;37.1;18.5
69;2021-06-03;15813;7368;712579;354948;38.0;18.9
69;2021-06-04;12823;8497;725402;363445;38.7;19.4
69;2021-06-05;9718;3392;735120;366837;39.2;19.6
69;2021-06-06;7411;1690;742531;368527;39.6;19.6
69;2021-06-07;12059;6993;754590;375520;40.2;20.0
69;2021-06-08;15288;8226;769878;383746;41.0;20.5
69;2021-06-09;14227;7279;784105;391025;41.8;20.8
69;2021-06-10;14816;7197;798921;398222;42.6;21.2
69;2021-06-11;14654;9642;813575;407864;43.4;21.7
69;2021-06-12;7735;4167;821310;412031;43.8;22.0
69;2021-06-13;5423;2114;826733;414145;44.1;22.1
69;2021-06-14;7340;9082;834073;423227;44.5;22.6
69;2021-06-15;9488;10942;843561;434169;45.0;23.1
69;2021-06-16;9908;12215;853469;446384;45.5;23.8
69;2021-06-17;10191;13130;863660;459514;46.0;24.5
69;2021-06-18;9875;14693;873535;474207;46.6;25.3
69;2021-06-19;5576;8325;879111;482532;46.9;25.7
69;2021-06-20;4826;4680;883937;487212;47.1;26.0
69;2021-06-21;5198;12049;889135;499261;47.4;26.6
70;2020-12-27;0;0;0;0;0.0;0.0
70;2020-12-28;0;0;0;0;0.0;0.0
70;2020-12-29;0;0;0;0;0.0;0.0
70;2020-12-30;0;0;0;0;0.0;0.0
70;2020-12-31;0;0;0;0;0.0;0.0
70;2021-01-01;0;0;0;0;0.0;0.0
70;2021-01-02;0;0;0;0;0.0;0.0
70;2021-01-03;0;0;0;0;0.0;0.0
70;2021-01-04;0;0;0;0;0.0;0.0
70;2021-01-05;0;0;0;0;0.0;0.0
70;2021-01-06;24;0;24;0;0.0;0.0
70;2021-01-07;120;0;144;0;0.1;0.0
70;2021-01-08;21;0;165;0;0.1;0.0
70;2021-01-09;0;0;165;0;0.1;0.0
70;2021-01-10;0;0;165;0;0.1;0.0
70;2021-01-11;147;0;312;0;0.1;0.0
70;2021-01-12;194;1;506;1;0.2;0.0
70;2021-01-13;171;1;677;2;0.3;0.0
70;2021-01-14;150;5;827;7;0.4;0.0
70;2021-01-15;153;0;980;7;0.4;0.0
70;2021-01-16;64;1;1044;8;0.4;0.0
70;2021-01-17;0;0;1044;8;0.4;0.0
70;2021-01-18;380;0;1424;8;0.6;0.0
70;2021-01-19;500;2;1924;10;0.8;0.0
70;2021-01-20;494;2;2418;12;1.0;0.0
70;2021-01-21;673;1;3091;13;1.3;0.0
70;2021-01-22;458;3;3549;16;1.5;0.0
70;2021-01-23;261;0;3810;16;1.6;0.0
70;2021-01-24;3;0;3813;16;1.6;0.0
70;2021-01-25;371;1;4184;17;1.8;0.0
70;2021-01-26;335;1;4519;18;1.9;0.0
70;2021-01-27;328;10;4847;28;2.1;0.0
70;2021-01-28;363;35;5210;63;2.2;0.0
70;2021-01-29;329;53;5539;116;2.4;0.0
70;2021-01-30;228;0;5767;116;2.5;0.0
70;2021-01-31;0;0;5767;116;2.5;0.0
70;2021-02-01;260;51;6027;167;2.6;0.1
70;2021-02-02;272;99;6299;266;2.7;0.1
70;2021-02-03;252;61;6551;327;2.8;0.1
70;2021-02-04;264;123;6815;450;2.9;0.2
70;2021-02-05;254;76;7069;526;3.0;0.2
70;2021-02-06;209;37;7278;563;3.1;0.2
70;2021-02-07;0;0;7278;563;3.1;0.2
70;2021-02-08;178;235;7456;798;3.2;0.3
70;2021-02-09;205;231;7661;1029;3.3;0.4
70;2021-02-10;196;302;7857;1331;3.4;0.6
70;2021-02-11;346;327;8203;1658;3.5;0.7
70;2021-02-12;239;488;8442;2146;3.6;0.9
70;2021-02-13;75;211;8517;2357;3.7;1.0
70;2021-02-14;0;29;8517;2386;3.7;1.0
70;2021-02-15;70;340;8587;2726;3.7;1.2
70;2021-02-16;113;363;8700;3089;3.7;1.3
70;2021-02-17;167;305;8867;3394;3.8;1.5
70;2021-02-18;202;256;9069;3650;3.9;1.6
70;2021-02-19;197;203;9266;3853;4.0;1.7
70;2021-02-20;192;70;9458;3923;4.1;1.7
70;2021-02-21;1;0;9459;3923;4.1;1.7
70;2021-02-22;107;235;9566;4158;4.1;1.8
70;2021-02-23;123;260;9689;4418;4.2;1.9
70;2021-02-24;129;230;9818;4648;4.2;2.0
70;2021-02-25;314;256;10132;4904;4.3;2.1
70;2021-02-26;394;144;10526;5048;4.5;2.2
70;2021-02-27;147;201;10673;5249;4.6;2.3
70;2021-02-28;0;0;10673;5249;4.6;2.3
70;2021-03-01;249;239;10922;5488;4.7;2.4
70;2021-03-02;475;275;11397;5763;4.9;2.5
70;2021-03-03;464;252;11861;6015;5.1;2.6
70;2021-03-04;644;268;12505;6283;5.4;2.7
70;2021-03-05;766;254;13271;6537;5.7;2.8
70;2021-03-06;540;115;13811;6652;5.9;2.9
70;2021-03-07;216;22;14027;6674;6.0;2.9
70;2021-03-08;552;215;14579;6889;6.3;3.0
70;2021-03-09;862;180;15441;7069;6.6;3.0
70;2021-03-10;660;177;16101;7246;6.9;3.1
70;2021-03-11;695;242;16796;7488;7.2;3.2
70;2021-03-12;985;160;17781;7648;7.6;3.3
70;2021-03-13;565;108;18346;7756;7.9;3.3
